model,use_reasoning,query_type,test_split,variant,task_id,step_index,instruction,raw_prediction,ground_truth_bbox,image_path,coordinates,structured_actions
uitars15,False,direct_query,test_domain_original,text_shrink,03d4147d-8130-4814-b57b-6a5de01285c6,1,Type 'pork' in 'Search the site' textbox,"Action: click(start_box='(635,263)')","[350, 236, 600, 48]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_1_type.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.5815018315018315, 0.13612836438923395, 0.5815018315018315, 0.13612836438923395]'}, 'text': ""Action: click(start_box='(635,263)')""}]"
uitars15,False,direct_query,test_domain_original,original,03d4147d-8130-4814-b57b-6a5de01285c6,3,Click on 'GO' button,"Action: click(start_box='(913,263)')","[862.21875, 236, 87.78125, 48]",/mnt/test_splits/run_20251112_004959_test_domain_original/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_3_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.8360805860805861, 0.13612836438923395, 0.8360805860805861, 0.13612836438923395]'}, 'text': ""Action: click(start_box='(913,263)')""}]"
uitars15,False,direct_query,test_domain_original,precision,03d4147d-8130-4814-b57b-6a5de01285c6,3,Click on 'GO' button,"Action: click(start_box='(925,185)')","[891.5484008789062, 165.1999969482422, 61.4468994140625, 33.600006103515625]",/mnt/test_splits/run_20251112_005144_test_domain_precision/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_3_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.8470695970695971, 0.09575569358178054, 0.8470695970695971, 0.09575569358178054]'}, 'text': ""Action: click(start_box='(925,185)')""}]"
uitars15,False,direct_query,test_domain_original,style,03d4147d-8130-4814-b57b-6a5de01285c6,3,Click on 'GO' button,"Action: click(start_box='(908,294)')","[858.21875, 266, 87.78125, 48]",/mnt/test_splits/run_20251112_005301_test_domain_style/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_3_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.8315018315018315, 0.15217391304347827, 0.8315018315018315, 0.15217391304347827]'}, 'text': ""Action: click(start_box='(908,294)')""}]"
uitars15,False,direct_query,test_domain_original,text_shrink,03d4147d-8130-4814-b57b-6a5de01285c6,3,Click on 'GO' button,"Action: click(start_box='(913,263)')","[866.875, 236, 83.125, 48]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_3_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.8360805860805861, 0.13612836438923395, 0.8360805860805861, 0.13612836438923395]'}, 'text': ""Action: click(start_box='(913,263)')""}]"
uitars15,False,direct_query,test_task_style,original,03fd47fc-8412-487a-b895-26c80a95c398,1,Click on 'PC Builder' link,"Action: click(start_box='(794,90)')","[761.53125, 81.5625, 61.34375, 16]",/mnt/test_splits/run_20251112_005055_test_task_original/03fd47fc-8412-487a-b895-26c80a95c398/screenshots/step_1_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.7271062271062271, 0.046583850931677016, 0.7271062271062271, 0.046583850931677016]'}, 'text': ""Action: click(start_box='(794,90)')""}]"
uitars15,False,direct_query,test_task_style,precision,03fd47fc-8412-487a-b895-26c80a95c398,1,Click on 'PC Builder' link,"Action: click(start_box='(844,62)')","[821.0671997070312, 57.09375, 42.94061279296875, 11.199996948242188]",/mnt/test_splits/run_20251112_005206_test_task_precision/03fd47fc-8412-487a-b895-26c80a95c398/screenshots/step_1_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.7728937728937729, 0.032091097308488616, 0.7728937728937729, 0.032091097308488616]'}, 'text': ""Action: click(start_box='(844,62)')""}]"
uitars15,False,direct_query,test_task_style,style,03fd47fc-8412-487a-b895-26c80a95c398,1,Click on 'PC Builder' link,"Action: click(start_box='(794,95)')","[761.53125, 85.5625, 61.34375, 18]",/mnt/test_splits/run_20251112_005316_test_task_style/03fd47fc-8412-487a-b895-26c80a95c398/screenshots/step_1_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.7271062271062271, 0.04917184265010352, 0.7271062271062271, 0.04917184265010352]'}, 'text': ""Action: click(start_box='(794,95)')""}]"
uitars15,False,direct_query,test_task_style,text_shrink,03fd47fc-8412-487a-b895-26c80a95c398,1,Click on 'PC Builder' link,"Action: click(start_box='(745,90)')","[715.5625, 81.5625, 56.234375, 16]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/03fd47fc-8412-487a-b895-26c80a95c398/screenshots/step_1_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.6822344322344323, 0.046583850931677016, 0.6822344322344323, 0.046583850931677016]'}, 'text': ""Action: click(start_box='(745,90)')""}]"
uitars15,False,direct_query,test_task_style,original,0435ac39-8a76-42db-b504-31ec210f6f66,2,Click on 'Brooklyn Nets' link,"Action: click(start_box='(765,205)')","[676.09375, 187, 199.96875, 32]",/mnt/test_splits/run_20251112_005055_test_task_original/0435ac39-8a76-42db-b504-31ec210f6f66/screenshots/step_2_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.7005494505494505, 0.10610766045548654, 0.7005494505494505, 0.10610766045548654]'}, 'text': ""Action: click(start_box='(765,205)')""}]"
uitars15,False,direct_query,test_task_style,precision,0435ac39-8a76-42db-b504-31ec210f6f66,2,Click on 'Brooklyn Nets' link,"Action: click(start_box='(821,144)')","[761.2609252929688, 130.89999389648438, 139.9781494140625, 22.400009155273438]",/mnt/test_splits/run_20251112_005206_test_task_precision/0435ac39-8a76-42db-b504-31ec210f6f66/screenshots/step_2_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.7518315018315018, 0.07453416149068323, 0.7518315018315018, 0.07453416149068323]'}, 'text': ""Action: click(start_box='(821,144)')""}]"
uitars15,False,direct_query,test_task_style,style,0435ac39-8a76-42db-b504-31ec210f6f66,2,Click on 'Brooklyn Nets' link,"Action: click(start_box='(548,542)')","[474.90625, 523.0, 199.96875, 34]",/mnt/test_splits/run_20251112_005316_test_task_style/0435ac39-8a76-42db-b504-31ec210f6f66/screenshots/step_2_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.5018315018315018, 0.2805383022774327, 0.5018315018315018, 0.2805383022774327]'}, 'text': ""Action: click(start_box='(548,542)')""}]"
uitars15,False,direct_query,test_task_style,text_shrink,0435ac39-8a76-42db-b504-31ec210f6f66,2,Click on 'Brooklyn Nets' link,"Action: click(start_box='(751,205)')","[676.5, 187, 199.96875, 32]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/0435ac39-8a76-42db-b504-31ec210f6f66/screenshots/step_2_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.6877289377289377, 0.10610766045548654, 0.6877289377289377, 0.10610766045548654]'}, 'text': ""Action: click(start_box='(751,205)')""}]"
uitars15,False,direct_query,test_task_style,original,0572899e-7c07-4a2f-a77b-bba4f432a7ad,2,Type 'Joe' in '' input,"Action: click(start_box='(1132,156)')","[1068.828125, 133.015625, 165.65625, 47]",/mnt/test_splits/run_20251112_005055_test_task_original/0572899e-7c07-4a2f-a77b-bba4f432a7ad/screenshots/step_2_type.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[1.0366300366300367, 0.08074534161490683, 1.0366300366300367, 0.08074534161490683]'}, 'text': ""Action: click(start_box='(1132,156)')""}]"
uitars15,False,direct_query,test_task_style,precision,0572899e-7c07-4a2f-a77b-bba4f432a7ad,2,Type 'Joe' in '' input,"Action: click(start_box='(1089,110)')","[1036.1749267578125, 93.1109390258789, 115.95947265625, 32.899993896484375]",/mnt/test_splits/run_20251112_005206_test_task_precision/0572899e-7c07-4a2f-a77b-bba4f432a7ad/screenshots/step_2_type.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.9972527472527473, 0.056935817805383024, 0.9972527472527473, 0.056935817805383024]'}, 'text': ""Action: click(start_box='(1089,110)')""}]"
uitars15,False,direct_query,test_task_style,style,0572899e-7c07-4a2f-a77b-bba4f432a7ad,2,Type 'Joe' in '' input,"Action: click(start_box='(1153,164)')","[1068.828125, 123, 165.65625, 68.8125]",/mnt/test_splits/run_20251112_005316_test_task_style/0572899e-7c07-4a2f-a77b-bba4f432a7ad/screenshots/step_2_type.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[1.0558608058608059, 0.08488612836438923, 1.0558608058608059, 0.08488612836438923]'}, 'text': ""Action: click(start_box='(1153,164)')""}]"
uitars15,False,direct_query,test_task_style,text_shrink,0572899e-7c07-4a2f-a77b-bba4f432a7ad,2,Type 'Joe' in '' input,"Action: click(start_box='(1136,157)')","[1068.828125, 133.015625, 165.65625, 47]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/0572899e-7c07-4a2f-a77b-bba4f432a7ad/screenshots/step_2_type.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[1.0402930402930404, 0.08126293995859213, 1.0402930402930404, 0.08126293995859213]'}, 'text': ""Action: click(start_box='(1136,157)')""}]"
uitars15,False,direct_query,test_domain_original,original,0c874738-6807-4b6c-baf9-703e044c67e6,1,Click on 'Audiology' link,"Action: click(start_box='(388,546)')","[360, 528.5, 389.328125, 23]",/mnt/test_splits/run_20251112_004959_test_domain_original/0c874738-6807-4b6c-baf9-703e044c67e6/screenshots/step_1_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.3553113553113553, 0.2826086956521739, 0.3553113553113553, 0.2826086956521739]'}, 'text': ""Action: click(start_box='(388,546)')""}]"
uitars15,False,direct_query,test_domain_original,precision,0c874738-6807-4b6c-baf9-703e044c67e6,1,Click on 'Audiology' link,"Action: click(start_box='(566,499)')","[539.9953002929688, 486.4234313964844, 272.5296630859375, 16.100006103515625]",/mnt/test_splits/run_20251112_005144_test_domain_precision/0c874738-6807-4b6c-baf9-703e044c67e6/screenshots/step_1_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.5183150183150184, 0.2582815734989648, 0.5183150183150184, 0.2582815734989648]'}, 'text': ""Action: click(start_box='(566,499)')""}]"
uitars15,False,direct_query,test_domain_original,style,0c874738-6807-4b6c-baf9-703e044c67e6,1,Click on 'Audiology' link,"Action: click(start_box='(401,550)')","[360, 528.0, 389.328125, 24]",/mnt/test_splits/run_20251112_005301_test_domain_style/0c874738-6807-4b6c-baf9-703e044c67e6/screenshots/step_1_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.36721611721611724, 0.28467908902691513, 0.36721611721611724, 0.28467908902691513]'}, 'text': ""Action: click(start_box='(401,550)')""}]"
uitars15,False,direct_query,test_domain_original,text_shrink,0c874738-6807-4b6c-baf9-703e044c67e6,1,Click on 'Audiology' link,"Action: click(start_box='(392,546)')","[360, 531.0, 389.328125, 18]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/0c874738-6807-4b6c-baf9-703e044c67e6/screenshots/step_1_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[0.358974358974359, 0.2826086956521739, 0.358974358974359, 0.2826086956521739]'}, 'text': ""Action: click(start_box='(392,546)')""}]"
uitars15,False,direct_query,test_task_style,original,0de53aa5-cb8f-4789-b621-14262a4d5aae,0,Click on 'Show flights' button,"Action: click(start_box='(1418,547)')","[1298.734375, 511.5, 225.1875, 57]",/mnt/test_splits/run_20251112_005055_test_task_original/0de53aa5-cb8f-4789-b621-14262a4d5aae/screenshots/step_0_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[1.2985347985347986, 0.2831262939958592, 1.2985347985347986, 0.2831262939958592]'}, 'text': ""Action: click(start_box='(1418,547)')""}]"
uitars15,False,direct_query,test_task_style,precision,0de53aa5-cb8f-4789-b621-14262a4d5aae,0,Click on 'Show flights' button,"Action: click(start_box='(1280,465)')","[1197.109375, 438.2984313964844, 157.6312255859375, 39.899993896484375]",/mnt/test_splits/run_20251112_005206_test_task_precision/0de53aa5-cb8f-4789-b621-14262a4d5aae/screenshots/step_0_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[1.1721611721611722, 0.2406832298136646, 1.1721611721611722, 0.2406832298136646]'}, 'text': ""Action: click(start_box='(1280,465)')""}]"
uitars15,False,direct_query,test_task_style,style,0de53aa5-cb8f-4789-b621-14262a4d5aae,0,Click on 'Show flights' button,"Action: click(start_box='(1379,546)')","[1301.5625, 511.5, 172.734375, 57]",/mnt/test_splits/run_20251112_005316_test_task_style/0de53aa5-cb8f-4789-b621-14262a4d5aae/screenshots/step_0_click.png,,"[{'reflection': None, 'thought': None, 'action_type': 'click', 'action_inputs': {'start_box': '[1.2628205128205128, 0.2826086956521739, 1.2628205128205128, 0.2826086956521739]'}, 'text': ""Action: click(start_box='(1379,546)')""}]"
